route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX10,KB_B4-Weekday,KB_B4-Weekday-053300_BX10_711,RIVERDALE 263 ST,0,35377998,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-059600_BX10_711,NORWOOD 205 ST STA,1,35377998,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-066100_BX10_711,RIVERDALE 263 ST,0,35377998,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-072300_BX10_712,NORWOOD 205 ST STA,1,35377998,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-078800_BX10_712,RIVERDALE 263 ST,0,35377998,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-085300_BX10_712,NORWOOD 205 ST STA,1,35377998,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-091600_BX10_728,RIVERDALE 263 ST,0,35377998,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-099000_BX10_728,NORWOOD 205 ST STA,1,35377998,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-105700_BX10_724,RIVERDALE 263 ST,0,35377998,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-112600_BX10_724,NORWOOD 205 ST STA,1,35377998,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-118600_BX10_724,RIVERDALE 263 ST,0,35377998,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-124800_BX10_724,NORWOOD 205 ST STA,1,35377998,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-130000_BX10_731,RIVERDALE 263 ST,0,35377998,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-136000_BX10_731,NORWOOD 205 ST STA,1,35377998,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-141000_BX10_731,RIVERDALE 263 ST,0,35377998,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-145700_BX10_731,231 ST,1,35377998,BX100032
BX10,KB_B4-Weekday,KB_B4-Weekday-045400_BX10_718,RIVERDALE 263 ST,0,35378004,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-052000_BX10_718,NORWOOD 205 ST STA,1,35378004,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-058000_BX10_718,RIVERDALE 263 ST,0,35378004,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-064100_BX10_718,NORWOOD 205 ST STA,1,35378004,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-070600_BX10_708,RIVERDALE 263 ST,0,35378004,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-076300_BX10_708,NORWOOD 205 ST STA,1,35378004,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-082800_BX10_708,RIVERDALE 263 ST,0,35378004,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-089800_BX10_713,NORWOOD 205 ST STA,1,35378004,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-097500_BX10_713,RIVERDALE 263 ST,0,35378004,BX100031
BX10,KB_B4-Weekday,KB_B4-Weekday-104400_BX10_713,NORWOOD 205 ST STA,1,35378004,BX100030
BX10,KB_B4-Weekday,KB_B4-Weekday-111100_BX10_713,RIVERDALE 263 ST,0,35378004,BX100031
